,gen,best,mean,sd,med,worst
41,41,-30.0,-83.69127516778524,17.001736716996923,-90.0,-100.0
42,42,-30.0,-82.73333333333333,17.16184398276854,-80.0,-100.0
43,43,-30.0,-83.35570469798658,16.8932987093085,-80.0,-100.0
44,44,-30.0,-80.4635761589404,17.199174027001625,-80.0,-100.0
45,45,-30.0,-80.53333333333333,17.805866698616185,-80.0,-100.0
46,46,-30.0,-82.45033112582782,17.8279818537166,-80.0,-100.0
47,47,-30.0,-85.53333333333333,16.873516395688114,-90.0,-100.0
48,48,-30.0,-82.28187919463087,18.57763703518048,-80.0,-100.0
49,49,-20.0,-82.06666666666666,18.878441555264978,-90.0,-100.0
50,50,-20.0,-83.55704697986577,19.28499870812258,-90.0,-100.0
51,51,-20.0,-81.06666666666666,19.702678892870267,-90.0,-100.0
52,52,-20.0,-80.26666666666667,21.508034674408435,-80.0,-100.0
53,53,-20.0,-82.46666666666667,19.62775812182555,-90.0,-100.0
54,54,-20.0,-81.26666666666667,20.208798963707753,-85.0,-100.0
55,55,-20.0,-81.13333333333334,20.478823750943857,-90.0,-100.0
56,56,-20.0,-83.8,18.061745947351454,-90.0,-100.0
57,57,-20.0,-84.73333333333333,18.17311812051587,-90.0,-100.0
58,58,-20.0,-81.8,20.300082101640214,-90.0,-100.0
59,59,-20.0,-79.33333333333333,21.249836600678968,-80.0,-100.0
60,60,-20.0,-82.13333333333334,20.185363234009163,-90.0,-100.0
61,61,-20.0,-83.86666666666666,19.62266263504749,-90.0,-100.0
62,62,-20.0,-80.46666666666667,19.74290308496251,-80.0,-100.0
63,63,-20.0,-79.4,20.074195708255246,-80.0,-100.0
64,64,-20.0,-82.13333333333334,19.75134313295062,-90.0,-100.0
65,65,-20.0,-77.4,22.103695015389018,-80.0,-100.0
66,66,-20.0,-77.73333333333333,22.837007003740418,-80.0,-100.0
67,67,-20.0,-78.66666666666667,23.05548862105411,-80.0,-100.0
68,68,-20.0,-79.86666666666666,21.694443733105693,-85.0,-100.0
69,69,-20.0,-79.06666666666666,22.872011037267555,-90.0,-100.0
70,70,-20.0,-78.26666666666667,22.29339712909532,-80.0,-100.0
71,71,-20.0,-77.0,23.028967265887832,-80.0,-100.0
72,72,-20.0,-80.2,21.2122606056026,-90.0,-100.0
73,73,-20.0,-79.4,20.305335916124772,-80.0,-100.0
74,74,-20.0,-79.46666666666667,20.745655502350903,-80.0,-100.0
75,75,-20.0,-79.46666666666667,21.62673242899989,-80.0,-100.0
76,76,-20.0,-83.2,20.471769179368287,-90.0,-100.0
77,77,-20.0,-79.2,20.34764523640676,-80.0,-100.0
78,78,-20.0,-80.13333333333334,20.297345201336608,-80.0,-100.0
79,79,-20.0,-80.86666666666666,21.569628853758445,-90.0,-100.0
80,80,-20.0,-79.53333333333333,20.50485037470132,-80.0,-100.0
81,81,-20.0,-81.46666666666667,20.797008331862436,-90.0,-100.0
82,82,-20.0,-81.13333333333334,19.951162594918845,-80.0,-100.0
83,83,-20.0,-79.4,21.298826258740174,-80.0,-100.0
84,84,-20.0,-79.73333333333333,22.08911245136139,-90.0,-100.0
85,85,-20.0,-80.06666666666666,21.710110291955885,-90.0,-100.0
86,86,-20.0,-80.0,21.134489978863144,-80.0,-100.0
87,87,-20.0,-80.0,21.540659228538015,-85.0,-100.0
88,88,-20.0,-79.13333333333334,21.662153376081726,-80.0,-100.0
89,89,-20.0,-74.73333333333333,22.911326650564973,-80.0,-100.0
90,90,-20.0,-77.86666666666666,23.0242384359517,-80.0,-100.0
91,91,-20.0,-79.33333333333333,21.28118626601649,-80.0,-100.0
92,92,-20.0,-82.4,21.561694429396468,-95.0,-100.0
93,93,-20.0,-78.2,22.03240038367737,-80.0,-100.0
94,94,-20.0,-79.0,22.143471573656495,-90.0,-100.0
95,95,-20.0,-77.93333333333334,23.92478956136408,-90.0,-100.0
96,96,-20.0,-77.86666666666666,23.65267191859915,-80.0,-100.0
97,97,-20.0,-76.8,22.6662745064115,-80.0,-100.0
98,98,-20.0,-75.6,20.86400408997915,-80.0,-100.0
99,99,-20.0,-76.73333333333333,22.46468834019787,-80.0,-100.0
