,gen,best,mean,sd,med,worst
215,215,79.51310062818104,33.32197008282625,20.137891386328224,41.56467264194883,-5.923217873879976
216,216,79.51310062818104,33.24618159912261,21.382009560261217,43.07784526573198,-5.982204522296508
217,217,79.51310062818104,31.018195607699067,21.682208577033755,36.65337432808816,-5.983260172742372
218,218,79.51310062818104,31.391881210356175,21.603395274076906,35.68198434411768,-6.025922841472284
219,219,79.51310062818104,34.973607011340086,20.041106631457094,42.448634734160635,-5.931011582094888
220,220,79.51310062818104,31.069247653383464,22.06080487656926,34.83113026045254,-6.0153392894856905
221,221,79.51310062818104,32.86627050515742,21.101548294391872,41.367257140272706,-5.979694787893446
222,222,79.51310062818104,30.702003957843782,22.641186129488126,35.06739874953266,-5.982056661854796
223,223,79.51310062818104,31.221733262056805,21.652189391165834,36.37859897765018,-5.905567009177137
224,224,79.51310062818104,31.991785064672936,20.995380942593673,35.040478949338066,-5.984233095581981
225,225,79.51310062818104,34.67875973407858,19.699693538627056,42.782354657841594,-5.8900073992319815
226,226,79.51310062818104,33.14959983606598,21.310696149363334,43.603883400311986,-5.984272333669257
227,227,79.51310062818104,34.62395648145819,19.357259878403994,41.04491135869402,-5.785609333279423
228,228,79.51310062818104,33.052297326562055,20.893479815570874,40.50124107551035,-5.989277648637646
229,229,79.51310062818104,32.01115756646751,20.240679209069135,35.80193381751589,-5.927884981060896
230,230,79.51310062818104,37.01176471550794,18.573505623937766,44.73120012964242,-5.932273104578781
231,231,79.51310062818104,33.502585370326656,22.368354882525512,44.421320776309635,-5.93050499630858
232,232,79.51310062818104,35.598363828565525,20.209310931081983,44.72664863851827,-6.026780384105356
233,233,79.51310062818104,32.83277635832729,20.84663813673231,35.18482998837089,-5.984819262321794
234,234,79.51310062818104,35.13822556811543,20.12618966188254,42.33225089605551,-6.15754658367379
235,235,79.51310062818104,34.32606999452442,20.052537168623967,40.8428583399601,-6.099348090422431
236,236,79.51310062818104,35.925695829644,19.157063887104105,42.48528349558158,-5.983861672787318
237,237,79.51310062818104,32.51593372996121,21.6013652536833,40.94078278444986,-5.988858295031185
238,238,79.51310062818104,32.25697560469001,21.75956604202284,41.89670314399768,-5.981178471773399
239,239,79.51310062818104,33.483757197616754,20.09619287944534,36.958506055116615,-5.919688768337995
240,240,79.51310062818104,33.0801279396139,21.157975775969817,40.891663553198065,-5.932781062201116
241,241,79.51310062818104,34.16891751897212,20.905688378080413,41.35919743093327,-5.994669501818656
242,242,79.51310062818104,32.45553584322667,19.75692198984502,34.83380561022785,-5.979694787893446
243,243,79.51310062818104,34.63646616346978,19.131425951608197,39.6289631631099,-5.987535481308623
244,244,79.51310062818104,34.73489515300941,19.646474886945573,42.485391557142464,-5.986792538711334
245,245,79.51310062818104,30.66763361102711,21.54418247524383,34.83007303930364,-5.979694787893446
246,246,79.51310062818104,33.14309591690494,20.84683146989239,40.783943314420455,-5.985193543807723
247,247,79.51310062818104,30.93225331193139,21.95768349326672,34.84418275172583,-5.927884981060896
248,248,79.51310062818104,36.323202894387016,19.722746743291715,43.60740948053699,-5.927884981060896
249,249,79.51310062818104,36.77722044400606,17.75388086411582,40.80348982725627,-5.9727087538555335
